g-pen_(medium),G笔
google_sketchup_(medium),GoogleSketchup
gouache_(medium),水粉
gouache,水粉
graffiti_(medium),涂鸦
pencil_sketch,铅笔画/炭笔画
illustrator_(medium),Illustrator
impressionism,印象派
ink_(medium),墨水作画
leaf_(medium),树叶
lego_(medium),乐高
ligne_claire,白描
copics,马克笔风格
millipen,毫厘笔
minimalism,极简主义
mousepad_(medium),手绘板
tsukepen,蘸水笔画风
nib_pen,蘸水笔画风
fountain_pen_(medium),蘸水笔画风
oil_painting_(medium),油画风格
oil_painting,油画风格
painting_(medium),颜料传统绘画
paint_(medium),传统绘图工具
pastel_color,粉彩
pen_(medium),钢笔
porcelain_(medium),瓷器
print_(medium),印刷品
retro_artstyle,赛璐璐复古画风
rough_sketch,草图
rough,草图
sumi-e,墨绘
swapnote_(medium),交换笔记
tempera_(medium),蛋彩画
theatre_(medium),剧场
handdrawn,手绘
ukiyo-e,浮世绘
ukiyoe,浮世绘
unfinished,未完成的
work_in_progress,未完成的
wip,未完成的
washi_tape_(medium),和纸胶带
water_pastel_color,水彩
watercolour,水彩
watercolour_pencil,彩铅
whiteboard_(medium),白板
clavicle,锁骨
collarbones,锁骨
wing,翅膀/翼
batwing,蝙蝠翅膀
dark_wings,黑色之翼
black_wing,黑色之翼
devil_wings,恶魔之翼
armsleeves,袖肩分离装
naked_sleeves,袖肩分离装
detached_sleeve,袖肩分离装
long_sleeve,长袖
robes,长袍
off_shoulders,露单肩
off-shoulder,露单肩
bare_shoulder,露双肩
top_less,上着较少
topless_(female),上着较少
open_clothing,敞开衣服
nude_cape,裸体披风
nude_shirt,裸体衬衫
floating_wings,脱离本体的翅膀
whipmarks,鞭痕
badges,徽章
bandaged_arms,缠着绷带的手臂
bangles,手镯
bracelets,手镯
bracers,护腕
armbands,臂章
arm_band,臂章
arm_bracelets,臂环
armlets,臂环
opera_gloves,长袖手套
long_gloves,长袖手套
fingerless_glove,露指手套
glove,手套
neck_tie,领带
detached_cuffs,腕饰
wristcuff,腕饰
wrist_cuff,腕饰
wristcuffs,腕饰
wrist_bands,腕带
wrist_band,腕带
wristbands,腕带
waist_chain,脐链
bar_code,条形码
bows,蝴蝶结
beauty_mark,痣
lab_coat,实验白大褂
pants_suit,女性穿着西服
pantsuit,女性穿着西服
skirt_carry,指掀起裙子时形成的篮子形状
dress_basket,指掀起裙子时形成的篮子形状
dress_carry,指掀起裙子时形成的篮子形状
absolute_cleavage,正中间开口的服装
checkered_blouse,格子衬衫
clothing_between_breasts,衣服勒在乳沟里
tshirt,T恤
keyhole_sweater,胸部开口的毛衣
sports_jersey,运动衫
official_jersey,运动衫
tanktop,无袖紧身背心
wet_t-shirt,湿衬衫
wet_blouse,湿衬衫
cat_keyhole_bra,猫系内衣
du_dou,肚兜
glove_removed,脱下手套
short_gloves,很短的手套/半截手套
sleeves_past_wrist,袖子长过手腕
Ball_bra,球形文胸
spaghetti_strap_bra,细肩带胸罩
bridal_lingerie,新娘蕾丝内衣
Sexy_lingerie,情趣内衣
Transparent_underwear,透明内衣
cupless_bikini,无罩杯比基尼
reverse_bikini_armor,反向比基尼盔甲
Strapless_bottom,无腰绳下装
Pearl_thong,珍珠丁字裤
Bikini_briefs,比基尼三角裤
Jockstrap,运动护裆
Exposure,暴露
crotchless_swimsuit,无裆泳衣
crotchless_pantyhose,开裆连裤袜
crotchless_leotard,无裆紧身衣
crotchless_bloomers,无裆灯笼裤
crotchless_buruma,无裆灯笼裤
assless_swimsuit,无屁股泳衣
backless_panties,露背内裤
backless_pants,露背裤
completely_nude,全裸
soggy_clothes,湿透的衣服
ropiness,粘性的丝
clothing_cutout,镂空剪裁
strap_pull,肩带拉扯
unleashed,带子松开
wedging,抓内裤
panties_around_one_ankle,内裤褪到脚踝上
pants_under_shorts,短裤里面的内裤
Boyshort_panties,男孩短内裤
Boxer_briefs,运动平角裤
black_latex_bodysuit,连体黑色乳胶衣
translucent_bunnysuit,半透明兔女郎
see-through_leotard,透视连体衣
naked_dudou,裸体肚兜
layered,分层的
anal_ball_wear,佩戴拉珠
Penis_sheath,阴茎鞘
asmr,自主感官经络反应
presenting_pussy,呈现阴部
presenting_foot,展示足部
implied_footjob,暗示足交
simulated_footjob,模拟足交
implied_masturbation,暗示自慰
implied_cunnilingus,暗示舔阴
implied_fellatio,借位口交
implied_fingering,暗示指交
female_masturbation,女性自慰
mutual_masturbation,互助自慰
stealth_masturbation,偷偷自慰
building_sex,建筑自慰
pillow_sex,枕头自慰
teddy_bear_sex,泰迪熊自慰
table_sex,援桌骑士
cooperative_handjob,合作打手枪
paizuri_(tittyfuck),乳交
cooperative_paizuri,协作乳交
naizuri_(flatchested_paizuri),平胸乳交
paizuri_over_clothes,衣服上的乳交
paizuri_on_lap,腿上的乳交
imminent_fellatio,即将口交
autofellatio,自动口交
cum_swap,用嘴交换精液
autocunnilingus,自动舔阴
multiple_penis_fellatio,多阴茎口交
testicle_sucking,吸吮阴囊
licking_testicle,舔睾丸
licking_foot,舔足
foot_worship,足部崇拜
double_footjob,双足交
shoejob,鞋交
tailjob,尾交
tail_masturbation,尾巴手淫
tail_insertion,尾部插入
armpit_sex,腋交
navel_sex,肚脐性爱
skull_fucking,头交
nosejob,鼻交
ear_sex,耳交
penis_in_eye,眼交
kneepit_sex,跪下性行为
double_buttjob,双屁股交
legjob,腿交(可能无效
Penetration&Insertion,穿透和插入
imminent_penetration,即将插入
animal_insertion,动物插入
cervical_penetration,宫颈穿透
nipple_penetration,乳头穿刺
pectoral_grab,抓胸动作
crotch_grab,抓裆动作
grabbing_own_breast,自揉胸部
guided_crotch_grab,引导抓裆
guided_pectoral_grab,引导抓胸
prostate_milking,前列腺挤奶
fingering_through_panties,隔裤挑逗
self_fisting,自己打自己
imminent_gangbang,即将到来的轮奸
love_train,爱情列车
cooperative_fellatio,协作口交
cooperative_footjob,合作足交
multiple_breast_smother,多个乳房窒息
reverse_spitroast,交换唾沫
double_grinding,双磨(两人磨一根)
imminent_anal,即将肛交
triple_anal,三重肛门
after_buttjob,屁股交后
force-feeding,机械固定
Monoglove,束缚手套
Gimp_suit,束缚腿套
viewer_holding_leash,视角中握有缰绳
bound_ankles,脚踝捆绑
bound_together,多人捆绑
Bondage&Discipline,绑缚与调教
predicament_bondage,困境束缚
assertive_female,强势女性
neglect_play,放置play
rope_walking,批在绳子上走
clitoris_torture,折磨阴蒂
ball_busting,爆球
tickle_torture,挠痒痒折磨
wax_play,滴蜡游戏
muscular,健壮肌肉体型
linked_piercing,连环穿孔
:>=,口交脸
sweating,出汗
navel_piercings,肚脐钉
Same-sex_Acts,同性行为
yuri_(female-female),百合（女-女）
tribadism_(scissoring),磨豆腐（剪刀）
bisexual,双性恋
bisexual_female,双性恋女性
Ageplay,年龄play
adult_baby,成人宝宝
toddlercon,幼儿控
Animal_play,动物play
leash_pull,拉扯狗链动作
human_dog,人类狗
pony_play,小马游戏
precum_string,尿道球腺液丝
cumdump,倾倒精液
cum_bath,胶浴
cum_inflation,精液膨腹
cum_in_clothes,衣内射精
cum_in_cup,射在杯子里
cum_in_throat,射在喉咙里
cum_in_urethra,在尿道射精
cum_on_facial,颜射
cum_on_fingers,射在手指上
cum_on_glasses,射在眼镜上
ejaculating_while_penetrated,插入射精
pull_out,拉出
autofacial,自动面部护理
felching,从阴道吸精液
public_indecency,公众猥亵
zenra,习以为常的全裸
public_vibrator,公开振动器
cuckolding,戴绿帽子
Gender_Play_and_Intersex,性别游戏
male_futanari,男二成
femdom_rape,调教强奸(女对男)
chikan,电车痴汉
compensated_molestation,有偿性骚扰
smother,窒息
Miscellaneous_Fetishes,其他恋物癖
anatomy,解剖学
conjoined,连体
extra_breasts,额外的乳房
extra_penises,额外的
Knotting,打结
used_condom_on_penis,肉棒戴着用后避孕套
condom_left_inside,避孕套留在里面
defloration,破瓜暗示
Eating_and_Drinking_from_Body,身体的饮食
nantaimori,南台森
human_furniture,人性化家具
forniphilia,猿癖
human_toilet,人厕
Mecha_on_girl,女孩身上的机甲
birth,出生
unbirthing,分娩
smelling_feet,闻脚
smelling_clothes,嗅衣动作
smelling_underwear,闻到内衣的味道
smelling_pantyhose,闻连裤袜
tentacle_gagged,触手堵嘴
tentaclejob,触手活
tentacles_in_thighhighs,大腿上的触手
too_many_tentacles,很多触手
Extreme'_Fetishes,极端恋物癖
Scat_and_Urination,粪便和排尿
scat,粪便
drinking_pee,喝尿
golden_shower,金色淋浴
peeing_on_viewer,在观众身上撒尿
Mutilation,残缺
double_amputee,双肢截断
quadruple_amputee,四重截肢者
triple_amputee,三重截肢者
after,口交后
after_fingering,指法后
after_frottage,摩擦后
after_insertion,插入后
after_masturbation,自慰后
after_oral,口服后
after_rape,性侵后
after_urethral,尿道后
clothed_after_sex,性爱后穿衣服
vibrator_in_thigh_highs,震动在过膝袜里
tenga,腾加
aneros,前列腺按摩器
huge_dildo,大型按摩棒
dragon_dildo,龙假阳具
horse_dildo,马假阳具
spiked_dildo,带刺的假阳具
suction_cup_dildo,吸盘假阳具
dildo_riding,骑乘假阳具
food_insertion,食物插入
dildo_gag,假阳具堵嘴
mask_challenge_(meme),面具挑战（模因）
dildo_harness,假阳具线束
dildo_under_panties,内裤下的假阳具
prostate_massager,前列腺按摩器
Pump,泵
breast_pump,吸奶器
clitoris_pump,阴蒂泵
too_many_sex_toys,性玩具太多
catheter,导管
urethral_beads,尿道珠
bunny_vibrator,兔子振动器
butterfly_vibrator,蝴蝶振动器
riding_machine,骑马机
sybian,西班
vibrator_in_leg_garter,吊袜带中的振动器
vibrator_in_thigh_strap,大腿带中的振动器
vibrator_under_pantyhose,连裤袜下的振动器
vibrator_on_nipple,乳头震动器
vibrator_in_anus,肛门振动器
vibrator_on_penis,阴茎上的振动器
nipple_chain,乳链饰品
chastity_belt,贞操带
chastity_bra,贞操文胸
chastity_cage,贞操笼
Clamp,钳
clitoris_clamp,钳
tongue_clamp,舌夹
hobble,架
plug_gag,插入堵嘴
clitoris_leash,皮带
leash_on_penis,阴茎上的皮带
nipple_leash,皮带
nose_hook,鼻钩
sounding,欺负尿道（阴茎）
aphrodisiac,春药
condoms_in_mouth,含着套
judas_cradle,犹大摇篮
blood_on_bandages,绷带渗血
deep_wound,很深的伤口
missing_eye,失踪的眼睛
scrape,刮
sprain,扭伤
severed_limb,断肢
track_marks,轨道标记
bandaid_on_cheek,脸颊创可贴
bandaid_on_ear,耳朵上的绷带
sling_(medical),吊索（医疗）
Medical_service,医疗服务
Hospital,医院场景
first_aid,急救
surgery,手术
organs,器官
crotch_kick,胯部踢
cunt_punt,屄
stab,刺击动作
Visible_signs,可见标志
menstruation,经期
bandaid_on,脸上贴着创可贴
QR_code,二维码
heart-shape_thought_bubble,心形思想泡泡
barbell_piercing,杠铃穿刺饰品
female_gunner_(dungeon_and_fighter),女炮手（地下城与战士）
female_mechanic_(dungeon_and_fighter),女机械师（地下城与斗士）
female_slayer_(dungeon_and_fighter),女杀手（地下城与斗士）
trombone,长号
triple_vaginal,三重插入(触手
daisy_chain,人体蜈蚣（环）
backjob,背交
yaoi_(male-male),八井（男-男）
bara_(masculine_male-male),巴拉（男性-男性）
implied_yaoi,暗示男同
bulges_touching,凸起触摸
penises_touching,肉棒互相接触
testicles_touching,睾丸触摸
Pecjob,男男
bisexual_male,双性恋男性
Fetishes,恋物癖
tentacles_on_male,雄性触手怪
medium_shot,中景
mid_shot,中景
bust_shot,上半身
side_profile,侧面肖像画
close_up,特写
macro_shot,微距摄像
selfie,自拍视角
pov_across_table,越桌视角
aerial,空中
turn_one's_back,转身
front_view,正面视角
lateral_view,斜侧面视角
back_view,后背视角
from_back,后背视角
dynamic_angle,动态角度
cinematic_angle,电影拍摄角度
1girl_solo,只有一位女性
1girl_solo_focus,画面内一位女性在画面外有男性
female_focus,女性焦点（画面中为女性）
group_picture,群像构图
xx_focus,聚焦在xx上
face_focus,聚焦在面部
eyes_focus,聚焦在眼睛
reality_ray_tracing,光追
frontlight,正面光
sidelight,侧面光
backlight,背光
rim_light,边缘光
strong_rim_light,强边缘光
ambient_light,环境光
specular_lighting,镜面高光
sunlight_filtering_through_trees,阳光透过树木
polychromatic,多色光
golden_hour_lighting,黄金时段照明
against_backlight_at_dusk,傍晚背对阳光
pale,苍白(薄)
intense_shadows,强阴影
deep,加深(浓)
obscure,模糊
dim,昏暗的|朦胧的
shady,成荫的
doujinshi_doujin_cover,同人志风
megami_magazine,女神杂志
capanime_screencap,动画截图
watercolor,水彩
retro_arfstyle,复古风格
one-hour_drawing_challenge,一小时速绘挑战
CG,提高图片质量
photo_(medium),照片（风格）
contour_deepening,轮廓加深
pencil_sketch_lines,铅笔速写
touhou,东方
kantai_collection,舰队收藏
fate_(series),命运（系列）
fate/grandorder,命运皇冠指定
idolmaster,偶像大师
pokemon,宠物小精灵
vocaloid,VOCALOID
hololive,木口社（vtb）
genshin_impact,原神
azur_lane,碧蓝航线
idolmaster_cinderella_girls,偶像大师灰姑娘女孩
pokemon_(game),口袋妖怪
arknights,明日方舟
mahou_shoujo_madoka_magica,魔法少女小圆
fire_emblem,火焰纹章
girls_und_panzer,少女与战车
love_live!,爱生活！
final_fantasy,最终幻想
girls'_frontline,少女前线
precure,霹雳Q娃
umamusume,赛马娘
granblue_fantasy,碧蓝幻想
jojo_no_kimyou_na_bouken,jojo
fate/stay_night,命运之夜
kemono_friends,兽娘动物园
idolmaster_(classic),偶像大师（经典）
blue_archive,碧蓝档案
gundam,高达
love_live!_school_idol_project,爱生活！校园偶像
nijisanji,彩虹社(vtb)
danganronpa(series),弹丸论巴（系列）
hololive_english,holoen(皮套人)
persona,女神异闻录
lyrical_nanoha,魔法少女奈叶
neon_genesis_evangelion,新世纪福音战士
idolmaster_shiny_colors,偶像大师闪亮颜色
suzumiya_haruhi_no_yuuutsu,凉宫春日的忧郁
world_witches_series,世界女巫系列
pokemon_swsh,宝可梦_SWSH
princess_connect!,公主连接！
toaru_majutsu_no_index,魔法禁书目录
league_of_legends,英雄联盟
street_fighter,街头霸王
boku_no_hero_academia,博库之英雄学院
the_legend_of_zelda,塞尔达传说
love_live!_sunshine!!,爱生活！阳光！！
fire_emblem_heroes,火焰之纹章英雄
fate/zero,命运/零
strike_witches,罢工女巫
touken_ranbu,刀剑乱舞
fire_emblem:_three_houses,火焰之纹章：三宫
pokemon_sm,口袋妖怪SM
idolmaster_million_live!,偶像大师百万现场！
xenoblade_chronicles_(series),异度之刃编年史
mario_(series),马里奥（系列）
honkai_(series),崩坏（系列）
yu-gi-oh!,游戏王
indie_virtual_youtuber,皮套人(个人势)
overwatch,守望先锋
sword_art_online,刀剑神域
final_fantasy_xiv,最终幻想14
dragon_ball,七龙珠
honkai_impact_3rd,崩坏三
overwatch_1,守望先锋_1
final_fantasy_vii,最终幻想7
re:zero_kara_hajimeru_isekai_seikatsu,re:0
kill_la_kill,斩服少女
tales_of_(series),传说（系列）
splatoon_(series),喷射战士（系列）
pokemon_(anime),口袋妖怪（动漫）
monogatari_(series),物语（系列）
gochuumon_wa_usagi_desu_ka12k,点兔
naruto_(series),火影忍者（系列）
bishoujo_senshi_sailor_moon,美少女战士
guilty_gear,罪恶装备
code_geass,反叛的鲁路修
xenoblade_chronicles_2,异度之刃编年史2
toaru_kagaku_no_railgun,某科学的超电磁炮
mahou_shoujo_lyrical_nanoha,魔法少女奈叶
lucky_star,幸运星
one_piece,一拳超人
danganronpa_2:_goodbye_despair,弹丸论破2：再见绝望
neptune_(series),海王星（系列）
kono_subarashii_sekai_ni_shukufuku_wo!,为美好的世界献上祝福
fire_emblem_fates,火焰纹章：命运
blazblue,苍翼默示录
mahou_shoujo_lyrical_nanoha_strikers,魔法少女奈叶
the_king_of_fighters,拳皇
dragon_quest,勇者斗恶龙
pokemon_bw,宝可梦_bw
ragnarok_online,仙境传说online
inazuma_eleven_(series),闪电十一人（系列）
persona_4,女神异闻录
tengen_toppa_gurren_lagann,天元突破
dead_or_alive,死或生
senran_kagura,闪乱神乐
nier_automata,尼尔机械纪元
atelier_(series),莱莎的炼金工房
monster_hunter,怪物猎人
gundam_00,高达_00
dark_souls,黑魂
borderlands,无主之地
ShadowVerse,影之诗
arcaea,一个音游
fullmetal_alchemist,钢之炼金术士
chainsaw_man,电锯人
kimetsu_no_yaiba,鬼灭
hibike!_euphonium,吹响！上低音号
cardcaptor_sakura,百变小樱魔术卡
clannad,clannad
Steins;Gate,石头门
date_a_live,约会大作战
chuunibyou_demo_koi_ga_shitai!,中二病也要谈恋爱
violet_evergarden_(series),紫罗兰的永恒花园
shiratama_(shiratamaco),白玉
kedama_milk,毛玉
nana_kagura,神乐七奈
cleric,神职人员(基督教)
clownpiece,克劳恩皮丝
xx_musume,xx娘
xx_girl,xx娘的另一种形式
gynoid,另一种机娘
humanoid_robot,人形机器人
slime_musume,史莱姆娘
toddler,幼童
female_child,女童
mesugaki,雌小鬼
bishoujo,美少女
young,年轻
underage,未成年
mature_female,熟龄女性
old,老年形象
brown_skin,棕色皮肤
large_pectorals,发达胸肌
waist,腰
slender_waist,细腰
hipbone,髋骨
ass_visible_through_thigh,屁股通过大腿可见
buttock,翘臀
thick_thigh,肉腿
knee,膝盖
feet_soles,脚底
Body_Types,体型
princess_head,公主发型
Half-up,上半部分束起
air_bangs,空气刘海
side_blunt_bangs,侧面空气刘海
high_twintails,高双马尾
low_tied_hair,低扎头发
braiding_hair,编发过程
short_braid,短辫子
ballet_hair_bun,芭蕾髻
feather_hair,羽毛状发丝
long_sideburns,长鬓角
xx_colored_inner_hair,内层挑染
xx_and_xx_hair,头发内变色
azure_hair,天蓝色头发
ruby_hair,红宝石色头发
split-color_hair,双色染发
glowing_hair,发光发丝
luminous,夜光的
Starry_sky_adorns_hair,星空头发
crystals_texture_Hair,水晶材质头发
translucent_hair,半透明的头发
Hair_dripping,头发在滴水
blood_in_hair,血染发丝
polka_dot_hair,波点头发
ribbon_hair,丝带头发
spotted_hair,斑点头发
hair_vines,头发藤蔓
hair_weapon,头发武器
hand_in_own_hair,自抚发丝
hair_lift,手托发丝
playing_with_hair,玩头发
hair_over_mouth,头发盖在嘴上
kissing_hair,亲吻头发
biting_hair,咬头发
eating_hair,吃头发
smelling_hair,闻头发
food_on_hair,头发上的食物
folded_hair,折叠式发型
adjusting_another's_hair,调整别人的头发
playing_with_another's_hair,玩弄别人的头发
holding_another's_hair,抓握发丝
hair_over_one_eyebrow,头发遮住眉毛
blush_visible_through_hair,透过头发可见腮红
ears_visible_through_hair,发间显耳
hair_through_headwear,发丝穿过头饰
disheveled_hair,凌乱的头发|蓬乱的头发
hair_flowing_over,发丝覆盖物体
hair_undone,头发松散
hair_half_undone,头发半松散
ruffling_hair,风吹乱发造型
bouncing_hair,跳动的头发
living_hair,活头发
severed_hair,剪断的头发
jeanne_d'arc,圣女贞德
rem_(re:zero),雷姆
keqing,刻晴
fate_testarossa,菲特·泰斯特罗莎（魔法少女奈叶）
jeanne_d'arc_(alter)_(fate),圣女贞德（命运）
yae_miko,八重神子
sirius_(azur_lane),天狼星(碧蓝航线)
kitagawa_marin,北川麻铃
saber_extra,尼禄
illyasviel_von_einzbern,伊莉雅斯菲尔·冯·爱因兹贝伦
shimakaze_(kancolle),岛风（舰队Collection）
scathach_(fate/grand_order),斯卡哈
karyl_(princess_connect),凯露
gawr_gura,噶呜·古拉
hu_tao,胡桃
asuna_(sword_art_online),亚丝娜（刀剑神域）
ichinose_asuna,碧蓝档案亚丝娜
eula,优菈
bremerton_(azur_lane),布雷默顿（碧蓝航线）
yorha_no.2_type_b,2b
shirogane_noel,白银诺艾尔
pecorine,佩可莉姆
kashima_(kancolle),鹿岛（舰队Collection）
fischl,菲谢尔
yukihana_lamy,雪花拉米
unicorn_(azur_lane),独角兽（碧蓝航线）
illustrious_(azur_lane),光辉（碧蓝航线）
hamakaze_(kancolle),滨风（舰队Collection）
kamisato_ayaka,神里绫华（原神）
shenhe,申鹤
saber_alter,阿尔托莉雅·潘德拉贡（Alter）
cirno,琪露诺
kokkoro,可可罗
emilia_(re_zero),艾米莉亚
kakudate_karin,角楯华凛
hibiki_(kancolle),响（舰队Collection）
ahri,九尾妖狐阿狸
takane_lui,高岭露依
yor_briar,约尔·布莱尔
zero_two_(darling_in_the_franxx),零二（DARLINGintheFRANXX）
tifa_lockhart,蒂法·洛克哈特
hk416_(girls_frontline),HK416
golden_darkness,金色暗影
sonico,超级索尼子
higuchi_madoka,樋口圆香
reisalin_stout,莱莎琳·斯托特
homura_(xenoblade_2),焰
ishtar_(fate/grand_order),伊什塔尔
shuten_douji_(fate/grand_order),酒吞童子
nekomata_okayu,猫又小粥
ram_(re_zero),拉姆
tokoyami_towa,常闇永远
c.c.,C.C.
st._louis_(azur_lane),圣路易斯(碧蓝航线)
miqo'te,猫魅族（FF14）
lelouch_lamperouge,鲁鲁修·兰佩鲁日
kongou_(kancolle),金刚（舰队Collection）
bb_(fate/extra_ccc),BB
lala_satalin_deviluke,拉拉·萨塔琳·戴比路克
kirima_sharo,桐间纱路
shana,夏娜
yelan,夜澜
miyamoto_musashi,宫本武藏（命运/大订单）
nakiri_ayame,百鬼绫目
sangonomiya_kokomi,珊瑚宫心海（原神）
narumeia_(granblue_fantasy),娜露梅亚
ereshkigal_(fate/grand_order),埃列什基伽勒
chloe_von_einzbern,克洛伊·冯·爱因兹贝伦
sunaookami_shiroko,砂狼白子
alice,爱丽丝
suzuya_(kancolle),铃谷（舰队Collection）
ch'en_(arknights),陈（明日方舟）
mori_calliope,森美声
akai_haato,赤井心
nakano_itsuki,中野五月
momo_velia_deviluke,梦梦·贝莉雅·戴比路克
sakura_miko,樱巫女
sasaki_saren,佐佐木咲恋
rice_shower_(umamusume),稻荷一（赛马娘）
sorasaki_hina,空崎日奈
meltlilith,梅尔特莉莉丝
honolulu_(azur_lane),檀香山（碧蓝航线）
samus_aran,萨姆斯·阿兰
nakano_ichika,中野一花
daiwa_scarlet_(umamusume),大和赤骥（赛马娘）
morino_rinze,森野凛音
cheshire_(azur_lane),柴郡（碧蓝航线）
watson_amelia,沃森·阿米莉亚
kiyohime_(fate/grand_order),清姬
amane_kanata,天音彼方
la+_darknesss,拉普拉斯·暗黑
hoshimachi_suisei,星街彗星
tippy,提比（点兔）
bremerton_(scorching-hot_training)_(azur_lane),布雷默顿（火热训练）（碧蓝航线）
le_malin_(azur_lane),勒马尔(碧蓝航线)
dido_(azur_lane),黛朵（碧蓝航线）
zara_(azur_lane),扎拉(碧蓝航线)
baltimore_(azur_lane),巴尔的摩（碧蓝航线）
kashino_(azur_lane),榛名（碧蓝航线）
cleveland_(azur_lane),克利夫兰（碧蓝航线）
graf_zeppelin_(azur_lane),格拉夫·齐柏林（碧蓝航线）
nagato_(azur_lane),长门（碧蓝航线）
taihou_(enraptured_companion)_(azur_lane),大凤(殷红的眷恋)(碧蓝航线)
zara_(poolside_coincidence)_(azur_lane),扎拉(碧波间的偶遇)(碧蓝航线)
amagi_(azur_lane),天城（碧蓝航线）
atago_(stunning_speedster)_(azur_lane),爱宕(绝赞运动达人)(碧蓝航线)
roon_(azur_lane),罗恩（碧蓝航线）
shinano_(azur_lane),信浓（碧蓝航线）
st._louis_(luxurious_wheels)_(azur_lane),圣路易斯(极耀豪驾)(碧蓝航线)
zuikaku_(azur_lane),瑞鹤（碧蓝航线）
le_malin_(listless_lapin)_(azur_lane),勒马尔(慵懒的白兔)(碧蓝航线)
new_jersey_(azur_lane),新泽西（碧蓝航线）
queen_elizabeth_(azur_lane),伊丽莎白女王（碧蓝航线）
sheffield_(azur_lane),谢菲尔德（碧蓝航线）
jean_bart_(azur_lane),让·巴尔（碧蓝航线）
aegir_(azur_lane),埃吉尔（碧蓝航线）
bismarck_(azur_lane),俾斯麦（碧蓝航线）
kashino_(hot_springs_relaxation)_(azur_lane),樫野_(牛牛皮肤)
perseus_(azur_lane),珀尔修斯（碧蓝航线）
deutschland_(azur_lane),德国
ping_hai_(azur_lane),平海
tashkent_(azur_lane),塔什干
massachusetts_(azur_lane),马萨诸塞州
z46_(azur_lane),z46
admiral_hipper_(azur_lane),希珀海军上将
bache_(azur_lane),巴赫
azur_lane:_slow_ahead,碧蓝航线：慢速前进
pamiat_merkuria_(azur_lane),pamiat_merkuria
hood_(azur_lane),引擎盖
noshiro_(azur_lane),noshiro
pola_(azur_lane),pola
indomitable_(azur_lane),不屈不挠
ning_hai_(azur_lane),宁海
warspite_(azur_lane),厌战
mutsuki_(azur_lane),睦月
takao_(beach_rhapsody)_(azur_lane),takao_(海滩狂想曲)_(azur_Lane)
august_von_parseval_(azur_lane),八月冯帕斯瓦尔（蔚蓝车道）
cygnet_(azur_lane),小天鹅
formidable_(the_lady_of_the_beach)_(azur_lane),强大的（海滩女士）
helena_(azur_lane),海伦娜
prince_of_wales_(azur_lane),威尔士亲王
belfast_(shopping_with_the_head_maid)_(azur_lane),贝尔法斯特（与女仆一起购物）
friedrich_der_grosse_(azur_lane),Friedrich_der_Grosse_(蔚蓝海岸)
victorious_(azur_lane),胜利
dunkerque_(azur_lane),敦刻尔克
tirpitz_(azur_lane),提尔皮茨
bremerton_(kung_fu_cruiser)_(azur_lane),布雷默顿（功夫巡洋舰）
reno_(azur_lane),里诺
chapayev_(azur_lane),恰巴耶夫
saratoga_(azur_lane),萨拉托加
yukikaze_(azur_lane),雪风
grim_(azur_lane),严峻
richelieu_(azur_lane),黎塞留
shimakaze_(azur_lane),岛风
little_bel_(azur_lane),小贝尔
ark_royal_(azur_lane),皇家方舟
essex_(azur_lane),埃塞克斯
meowfficer_(azur_lane),喵喵
south_dakota_(azur_lane),南达科他州
new_jersey_(exhilarating_steps!)_(azur_lane),新泽西（令人振奋的步伐！）（蔚蓝泳道）
prinz_heinrich_(azur_lane),海因里希亲王
azuma_(azur_lane),吾妻
mikasa_(azur_lane),三笠
perseus_(unfamiliar_duties)_(azur_lane),perseus_(不熟悉的职责)_(azur_Lane)
san_diego_(azur_lane),圣地亚哥
saint-louis_(azur_lane),圣路易斯
north_carolina_(azur_lane),北卡罗来纳州
amagi-chan_(azur_lane),天城酱285
indianapolis_(azur_lane),印第安纳波利斯
nelson_(azur_lane),纳尔逊
ulrich_von_hutten_(azur_lane),ulrich_von_hutten（蔚蓝海岸）
portland_(azur_lane),波特兰
tosa_(azur_lane),土佐
monarch_(azur_lane),君主
taihou_(temptation_on_the_sea_breeze)_(azur_lane),太后（海风的诱惑）
akagi-chan_(azur_lane),赤城酱
sovetskaya_rossiya_(azur_lane),sovetskaya_rossiya_(azur_Lane)
shigure_(azur_lane),时雨
zuikaku_(kancolle),瑞鹤（舰队Collection）
yuudachi_(kancolle),夕立（舰队Collection）
yukikaze_(kancolle),雪风（舰队Collection）
yamato_(kancolle),大和（舰队Collection）
tenryuu_(kancolle),天龙（舰队Collection）
takao_(kancolle),高雄（舰队Collection）
shiranui_(kancolle),不知火（舰队Collection）
shigure_kai_ni_(kancolle),时雨改二（舰队Collection）
shigure_(kancolle),时雨（舰队Collection）
sendai_(kancolle),川内（舰队Collection）
ryuujou_(kancolle),龙骧（舰队Collection）
prinz_eugen_(kancolle),欧根亲王（舰队Collection）
musashi_(kancolle),武藏（舰队Collection）
murakumo_(kancolle),丛云（舰队Collection）
kirishima_(kancolle),雾岛（舰队Collection）
inazuma_(kancolle),电（舰队Collection）
haruna_(kancolle),榛名（舰队Collection）
fubuki_(kancolle),吹雪（舰队Collection）
bismarck_(kancolle),俾斯麦（舰队Collection）
atago_(kancolle),爱宕（舰队Collection）
asashio_(kancolle),朝潮（舰队Collection）
amatsukaze_(kancolle),天津风（舰队Collection）
prinz_eugen_(final_lap)_(azur_lane),欧根亲王（最后一圈）（蔚蓝车道）
